ID,wav,speaker
v3_voices_id0057_German_sZjqF8Itz5I_00037,v3/voices/id0057/German/sZjqF8Itz5I/00037.wav,id0057
v3_voices_id0055_German_DM3pI__Ipcc_00018,v3/voices/id0055/German/DM3pI__Ipcc/00018.wav,id0055
v3_voices_id0057_German_uxRc50q-UaE_00005,v3/voices/id0057/German/uxRc50q-UaE/00005.wav,id0057
v3_voices_id0044_German_C-3jFBE5IR8_00014,v3/voices/id0044/German/C-3jFBE5IR8/00014.wav,id0044
v3_voices_id0030_German_VIHNCmmNH1s_00031,v3/voices/id0030/German/VIHNCmmNH1s/00031.wav,id0030
v3_voices_id0052_German_tHx1edLkXwU_00006,v3/voices/id0052/German/tHx1edLkXwU/00006.wav,id0052
v3_voices_id0030_German_VIHNCmmNH1s_00039,v3/voices/id0030/German/VIHNCmmNH1s/00039.wav,id0030
v3_voices_id0028_German_eogFUuT25f4_00016,v3/voices/id0028/German/eogFUuT25f4/00016.wav,id0028
v3_voices_id0038_German_DKdY6ld_lJI_00001,v3/voices/id0038/German/DKdY6ld_lJI/00001.wav,id0038
v3_voices_id0056_German_0sMoUCzqj1Q_00002,v3/voices/id0056/German/0sMoUCzqj1Q/00002.wav,id0056
v3_voices_id0028_German_eogFUuT25f4_00040,v3/voices/id0028/German/eogFUuT25f4/00040.wav,id0028
v3_voices_id0042_German_8VCOg4ELM_s_00014,v3/voices/id0042/German/8VCOg4ELM_s/00014.wav,id0042
v3_voices_id0056_German_0sMoUCzqj1Q_00004,v3/voices/id0056/German/0sMoUCzqj1Q/00004.wav,id0056
v3_voices_id0008_German_iFBUYgv1WeA_00000,v3/voices/id0008/German/iFBUYgv1WeA/00000.wav,id0008
v3_voices_id0010_German_MxiOjLkQ-98_00075,v3/voices/id0010/German/MxiOjLkQ-98/00075.wav,id0010
v3_voices_id0028_German_DRnos20OlzY_00004,v3/voices/id0028/German/DRnos20OlzY/00004.wav,id0028
v3_voices_id0046_German_DkbEyCAV-wk_00048,v3/voices/id0046/German/DkbEyCAV-wk/00048.wav,id0046
v3_voices_id0016_German_7BrV3ztO9mw_00012,v3/voices/id0016/German/7BrV3ztO9mw/00012.wav,id0016
v3_voices_id0044_German_XmZU2xgo9VY_00026,v3/voices/id0044/German/XmZU2xgo9VY/00026.wav,id0044
v3_voices_id0010_German_MxiOjLkQ-98_00041,v3/voices/id0010/German/MxiOjLkQ-98/00041.wav,id0010
v3_voices_id0005_German_cHAEAKF2jzo_00005,v3/voices/id0005/German/cHAEAKF2jzo/00005.wav,id0005
v3_voices_id0055_German_L7vg0F3NQiU_00016,v3/voices/id0055/German/L7vg0F3NQiU/00016.wav,id0055
v3_voices_id0044_German_XmZU2xgo9VY_00035,v3/voices/id0044/German/XmZU2xgo9VY/00035.wav,id0044
v3_voices_id0001_German_OmqPjkYoqRo_00011,v3/voices/id0001/German/OmqPjkYoqRo/00011.wav,id0001
v3_voices_id0028_German_DRnos20OlzY_00006,v3/voices/id0028/German/DRnos20OlzY/00006.wav,id0028
v3_voices_id0052_German_tHx1edLkXwU_00012,v3/voices/id0052/German/tHx1edLkXwU/00012.wav,id0052
v3_voices_id0013_German_ZampFS4gy48_00002,v3/voices/id0013/German/ZampFS4gy48/00002.wav,id0013
v3_voices_id0016_German_7BrV3ztO9mw_00011,v3/voices/id0016/German/7BrV3ztO9mw/00011.wav,id0016
v3_voices_id0028_German_eogFUuT25f4_00032,v3/voices/id0028/German/eogFUuT25f4/00032.wav,id0028
v3_voices_id0001_German_O14Izflu0ac_00005,v3/voices/id0001/German/O14Izflu0ac/00005.wav,id0001
v3_voices_id0055_German_Kp2Knao6Qu8_00025,v3/voices/id0055/German/Kp2Knao6Qu8/00025.wav,id0055
v3_voices_id0057_German_yASLbzGBX3c_00000,v3/voices/id0057/German/yASLbzGBX3c/00000.wav,id0057
v3_voices_id0001_German_OmqPjkYoqRo_00027,v3/voices/id0001/German/OmqPjkYoqRo/00027.wav,id0001
v3_voices_id0030_German_VIHNCmmNH1s_00026,v3/voices/id0030/German/VIHNCmmNH1s/00026.wav,id0030
v3_voices_id0028_German_eogFUuT25f4_00008,v3/voices/id0028/German/eogFUuT25f4/00008.wav,id0028
v3_voices_id0030_German_VIHNCmmNH1s_00081,v3/voices/id0030/German/VIHNCmmNH1s/00081.wav,id0030
v3_voices_id0041_German_dzdj2DxHqwY_00060,v3/voices/id0041/German/dzdj2DxHqwY/00060.wav,id0041
v3_voices_id0055_German_DM3pI__Ipcc_00022,v3/voices/id0055/German/DM3pI__Ipcc/00022.wav,id0055
v3_voices_id0057_German_D5rBHljMhhU_00008,v3/voices/id0057/German/D5rBHljMhhU/00008.wav,id0057
v3_voices_id0055_German_DM3pI__Ipcc_00019,v3/voices/id0055/German/DM3pI__Ipcc/00019.wav,id0055
v3_voices_id0006_German_Q-VBiizGNq8_00073,v3/voices/id0006/German/Q-VBiizGNq8/00073.wav,id0006
v3_voices_id0028_German_eogFUuT25f4_00033,v3/voices/id0028/German/eogFUuT25f4/00033.wav,id0028
v3_voices_id0046_German_DkbEyCAV-wk_00023,v3/voices/id0046/German/DkbEyCAV-wk/00023.wav,id0046
v3_voices_id0013_German_ex8WF8z3vq8_00000,v3/voices/id0013/German/ex8WF8z3vq8/00000.wav,id0013
v3_voices_id0057_German_Zo-zH4oduic_00001,v3/voices/id0057/German/Zo-zH4oduic/00001.wav,id0057
v3_voices_id0028_German_eogFUuT25f4_00024,v3/voices/id0028/German/eogFUuT25f4/00024.wav,id0028
v3_voices_id0030_German_VIHNCmmNH1s_00017,v3/voices/id0030/German/VIHNCmmNH1s/00017.wav,id0030
v3_voices_id0001_German_OmqPjkYoqRo_00031,v3/voices/id0001/German/OmqPjkYoqRo/00031.wav,id0001
v3_voices_id0010_German_MxiOjLkQ-98_00018,v3/voices/id0010/German/MxiOjLkQ-98/00018.wav,id0010
v3_voices_id0057_German_sZjqF8Itz5I_00026,v3/voices/id0057/German/sZjqF8Itz5I/00026.wav,id0057
v3_voices_id0044_German_XmZU2xgo9VY_00042,v3/voices/id0044/German/XmZU2xgo9VY/00042.wav,id0044
v3_voices_id0043_German_8E4QdBhilgs_00001,v3/voices/id0043/German/8E4QdBhilgs/00001.wav,id0043
v3_voices_id0001_German_OmqPjkYoqRo_00034,v3/voices/id0001/German/OmqPjkYoqRo/00034.wav,id0001
v3_voices_id0009_German_k4a9aqDW_dI_00027,v3/voices/id0009/German/k4a9aqDW_dI/00027.wav,id0009
v3_voices_id0047_German_yDeRW0liUCU_00000,v3/voices/id0047/German/yDeRW0liUCU/00000.wav,id0047
v3_voices_id0047_German_vj1RBrk3RXo_00000,v3/voices/id0047/German/vj1RBrk3RXo/00000.wav,id0047
v3_voices_id0044_German_XmZU2xgo9VY_00027,v3/voices/id0044/German/XmZU2xgo9VY/00027.wav,id0044
v3_voices_id0057_German_sZjqF8Itz5I_00029,v3/voices/id0057/German/sZjqF8Itz5I/00029.wav,id0057
v3_voices_id0044_German_C-3jFBE5IR8_00011,v3/voices/id0044/German/C-3jFBE5IR8/00011.wav,id0044
v3_voices_id0013_German_SQulJxMHQPA_00000,v3/voices/id0013/German/SQulJxMHQPA/00000.wav,id0013
v3_voices_id0028_German_eogFUuT25f4_00041,v3/voices/id0028/German/eogFUuT25f4/00041.wav,id0028
v3_voices_id0013_German_ex8WF8z3vq8_00007,v3/voices/id0013/German/ex8WF8z3vq8/00007.wav,id0013
v3_voices_id0030_German_VIHNCmmNH1s_00002,v3/voices/id0030/German/VIHNCmmNH1s/00002.wav,id0030
v3_voices_id0002_German_B62xVmSfm-0_00015,v3/voices/id0002/German/B62xVmSfm-0/00015.wav,id0002
v3_voices_id0009_German_k4a9aqDW_dI_00024,v3/voices/id0009/German/k4a9aqDW_dI/00024.wav,id0009
v3_voices_id0041_German_dzdj2DxHqwY_00005,v3/voices/id0041/German/dzdj2DxHqwY/00005.wav,id0041
v3_voices_id0038_German_DKdY6ld_lJI_00011,v3/voices/id0038/German/DKdY6ld_lJI/00011.wav,id0038
v3_voices_id0044_German_C-3jFBE5IR8_00002,v3/voices/id0044/German/C-3jFBE5IR8/00002.wav,id0044
v3_voices_id0028_German_eogFUuT25f4_00025,v3/voices/id0028/German/eogFUuT25f4/00025.wav,id0028
v3_voices_id0056_German_0sMoUCzqj1Q_00005,v3/voices/id0056/German/0sMoUCzqj1Q/00005.wav,id0056
v3_voices_id0022_German_leLXJ5heYXg_00013,v3/voices/id0022/German/leLXJ5heYXg/00013.wav,id0022
v3_voices_id0052_German_tHx1edLkXwU_00011,v3/voices/id0052/German/tHx1edLkXwU/00011.wav,id0052
v3_voices_id0042_German_8VCOg4ELM_s_00005,v3/voices/id0042/German/8VCOg4ELM_s/00005.wav,id0042
v3_voices_id0028_German_eogFUuT25f4_00039,v3/voices/id0028/German/eogFUuT25f4/00039.wav,id0028
v3_voices_id0028_German_eogFUuT25f4_00034,v3/voices/id0028/German/eogFUuT25f4/00034.wav,id0028
v3_voices_id0041_German_zLCoM3KRn7w_00003,v3/voices/id0041/German/zLCoM3KRn7w/00003.wav,id0041
v3_voices_id0057_German_D5rBHljMhhU_00001,v3/voices/id0057/German/D5rBHljMhhU/00001.wav,id0057
v3_voices_id0038_German_frPsr-bk23o_00000,v3/voices/id0038/German/frPsr-bk23o/00000.wav,id0038
v3_voices_id0057_German_D5rBHljMhhU_00010,v3/voices/id0057/German/D5rBHljMhhU/00010.wav,id0057
v3_voices_id0016_German_7BrV3ztO9mw_00002,v3/voices/id0016/German/7BrV3ztO9mw/00002.wav,id0016
v3_voices_id0009_German_nCZBf6fHk_M_00013,v3/voices/id0009/German/nCZBf6fHk_M/00013.wav,id0009
v3_voices_id0057_German_D5rBHljMhhU_00039,v3/voices/id0057/German/D5rBHljMhhU/00039.wav,id0057
v3_voices_id0055_German_DM3pI__Ipcc_00029,v3/voices/id0055/German/DM3pI__Ipcc/00029.wav,id0055
v3_voices_id0043_German_8E4QdBhilgs_00011,v3/voices/id0043/German/8E4QdBhilgs/00011.wav,id0043
v3_voices_id0041_German_dzdj2DxHqwY_00050,v3/voices/id0041/German/dzdj2DxHqwY/00050.wav,id0041
v3_voices_id0012_German__jyAzohq6Qg_00015,v3/voices/id0012/German/_jyAzohq6Qg/00015.wav,id0012
v3_voices_id0043_German_8E4QdBhilgs_00004,v3/voices/id0043/German/8E4QdBhilgs/00004.wav,id0043
v3_voices_id0048_German_1pzw0Ygg9AE_00004,v3/voices/id0048/German/1pzw0Ygg9AE/00004.wav,id0048
v3_voices_id0030_German_VIHNCmmNH1s_00069,v3/voices/id0030/German/VIHNCmmNH1s/00069.wav,id0030
v3_voices_id0006_German_Q-VBiizGNq8_00040,v3/voices/id0006/German/Q-VBiizGNq8/00040.wav,id0006
v3_voices_id0016_German_7BrV3ztO9mw_00014,v3/voices/id0016/German/7BrV3ztO9mw/00014.wav,id0016
v3_voices_id0044_German_ECqGd_RzfDA_00028,v3/voices/id0044/German/ECqGd_RzfDA/00028.wav,id0044
v3_voices_id0006_German_Q-VBiizGNq8_00007,v3/voices/id0006/German/Q-VBiizGNq8/00007.wav,id0006
v3_voices_id0056_German_puhVKfWcHcs_00006,v3/voices/id0056/German/puhVKfWcHcs/00006.wav,id0056
v3_voices_id0056_German_puhVKfWcHcs_00101,v3/voices/id0056/German/puhVKfWcHcs/00101.wav,id0056
v3_voices_id0047_German_yIxQbCEXK9s_00002,v3/voices/id0047/German/yIxQbCEXK9s/00002.wav,id0047
v3_voices_id0057_German_Zo-zH4oduic_00010,v3/voices/id0057/German/Zo-zH4oduic/00010.wav,id0057
v3_voices_id0056_German_puhVKfWcHcs_00005,v3/voices/id0056/German/puhVKfWcHcs/00005.wav,id0056
v3_voices_id0028_German_eogFUuT25f4_00015,v3/voices/id0028/German/eogFUuT25f4/00015.wav,id0028
v3_voices_id0055_German_oucoU5tp0zw_00028,v3/voices/id0055/German/oucoU5tp0zw/00028.wav,id0055
v3_voices_id0057_German_Zo-zH4oduic_00007,v3/voices/id0057/German/Zo-zH4oduic/00007.wav,id0057
v3_voices_id0013_German_ex8WF8z3vq8_00004,v3/voices/id0013/German/ex8WF8z3vq8/00004.wav,id0013
v3_voices_id0020_German_-bhDAECe3FI_00009,v3/voices/id0020/German/-bhDAECe3FI/00009.wav,id0020
v3_voices_id0010_German_MxiOjLkQ-98_00059,v3/voices/id0010/German/MxiOjLkQ-98/00059.wav,id0010
v3_voices_id0030_German_VIHNCmmNH1s_00014,v3/voices/id0030/German/VIHNCmmNH1s/00014.wav,id0030
v3_voices_id0046_German_DkbEyCAV-wk_00049,v3/voices/id0046/German/DkbEyCAV-wk/00049.wav,id0046
v3_voices_id0042_German_8VCOg4ELM_s_00006,v3/voices/id0042/German/8VCOg4ELM_s/00006.wav,id0042
v3_voices_id0012_German__jyAzohq6Qg_00001,v3/voices/id0012/German/_jyAzohq6Qg/00001.wav,id0012
v3_voices_id0030_German_VIHNCmmNH1s_00028,v3/voices/id0030/German/VIHNCmmNH1s/00028.wav,id0030
v3_voices_id0011_German_LBvJPivToac_00000,v3/voices/id0011/German/LBvJPivToac/00000.wav,id0011
v3_voices_id0041_German_zLCoM3KRn7w_00002,v3/voices/id0041/German/zLCoM3KRn7w/00002.wav,id0041
v3_voices_id0048_German_1pzw0Ygg9AE_00005,v3/voices/id0048/German/1pzw0Ygg9AE/00005.wav,id0048
v3_voices_id0013_German_zpmcvt4j--U_00002,v3/voices/id0013/German/zpmcvt4j--U/00002.wav,id0013
v3_voices_id0042_German_8VCOg4ELM_s_00011,v3/voices/id0042/German/8VCOg4ELM_s/00011.wav,id0042
v3_voices_id0012_German__jyAzohq6Qg_00028,v3/voices/id0012/German/_jyAzohq6Qg/00028.wav,id0012
v3_voices_id0041_German_dzdj2DxHqwY_00034,v3/voices/id0041/German/dzdj2DxHqwY/00034.wav,id0041
v3_voices_id0016_German_7BrV3ztO9mw_00007,v3/voices/id0016/German/7BrV3ztO9mw/00007.wav,id0016
v3_voices_id0044_German_XmZU2xgo9VY_00014,v3/voices/id0044/German/XmZU2xgo9VY/00014.wav,id0044
v3_voices_id0001_German_QLynKZ222Ic_00000,v3/voices/id0001/German/QLynKZ222Ic/00000.wav,id0001
v3_voices_id0041_German_TR36AhhvdL8_00004,v3/voices/id0041/German/TR36AhhvdL8/00004.wav,id0041
v3_voices_id0013_German_ex8WF8z3vq8_00015,v3/voices/id0013/German/ex8WF8z3vq8/00015.wav,id0013
v3_voices_id0016_German_K8S0k0wdyx0_00000,v3/voices/id0016/German/K8S0k0wdyx0/00000.wav,id0016
v3_voices_id0038_German_DKdY6ld_lJI_00003,v3/voices/id0038/German/DKdY6ld_lJI/00003.wav,id0038
v3_voices_id0006_German_Q-VBiizGNq8_00030,v3/voices/id0006/German/Q-VBiizGNq8/00030.wav,id0006
v3_voices_id0044_German_C-3jFBE5IR8_00004,v3/voices/id0044/German/C-3jFBE5IR8/00004.wav,id0044
v3_voices_id0044_German_M4U9DcJd3Rc_00002,v3/voices/id0044/German/M4U9DcJd3Rc/00002.wav,id0044
v3_voices_id0055_German_oucoU5tp0zw_00034,v3/voices/id0055/German/oucoU5tp0zw/00034.wav,id0055
v3_voices_id0010_German_MxiOjLkQ-98_00062,v3/voices/id0010/German/MxiOjLkQ-98/00062.wav,id0010
v3_voices_id0016_German_4BEYh1O14Oc_00014,v3/voices/id0016/German/4BEYh1O14Oc/00014.wav,id0016
v3_voices_id0005_German_q6ly_7yDvLs_00000,v3/voices/id0005/German/q6ly_7yDvLs/00000.wav,id0005
v3_voices_id0030_German_VIHNCmmNH1s_00024,v3/voices/id0030/German/VIHNCmmNH1s/00024.wav,id0030
v3_voices_id0023_German_yW1PTXpW0JA_00052,v3/voices/id0023/German/yW1PTXpW0JA/00052.wav,id0023
v3_voices_id0047_German_yIxQbCEXK9s_00001,v3/voices/id0047/German/yIxQbCEXK9s/00001.wav,id0047
v3_voices_id0001_German_O51EXXy8QOQ_00005,v3/voices/id0001/German/O51EXXy8QOQ/00005.wav,id0001
v3_voices_id0055_German_oucoU5tp0zw_00002,v3/voices/id0055/German/oucoU5tp0zw/00002.wav,id0055
v3_voices_id0057_German_D5rBHljMhhU_00005,v3/voices/id0057/German/D5rBHljMhhU/00005.wav,id0057
v3_voices_id0048_German_1pzw0Ygg9AE_00007,v3/voices/id0048/German/1pzw0Ygg9AE/00007.wav,id0048
v3_voices_id0057_German_Zo-zH4oduic_00013,v3/voices/id0057/German/Zo-zH4oduic/00013.wav,id0057
v3_voices_id0006_German_Q-VBiizGNq8_00043,v3/voices/id0006/German/Q-VBiizGNq8/00043.wav,id0006
v3_voices_id0055_German_L7vg0F3NQiU_00023,v3/voices/id0055/German/L7vg0F3NQiU/00023.wav,id0055
v3_voices_id0020_German_-bhDAECe3FI_00050,v3/voices/id0020/German/-bhDAECe3FI/00050.wav,id0020
v3_voices_id0028_German_DRnos20OlzY_00002,v3/voices/id0028/German/DRnos20OlzY/00002.wav,id0028
v3_voices_id0046_German_DkbEyCAV-wk_00024,v3/voices/id0046/German/DkbEyCAV-wk/00024.wav,id0046
v3_voices_id0010_German_MxiOjLkQ-98_00055,v3/voices/id0010/German/MxiOjLkQ-98/00055.wav,id0010
v3_voices_id0001_German_OmqPjkYoqRo_00003,v3/voices/id0001/German/OmqPjkYoqRo/00003.wav,id0001
v3_voices_id0012_German__jyAzohq6Qg_00040,v3/voices/id0012/German/_jyAzohq6Qg/00040.wav,id0012
v3_voices_id0055_German_Kp2Knao6Qu8_00023,v3/voices/id0055/German/Kp2Knao6Qu8/00023.wav,id0055
v3_voices_id0057_German_sZjqF8Itz5I_00038,v3/voices/id0057/German/sZjqF8Itz5I/00038.wav,id0057
v3_voices_id0022_German_9Qi5kevt5L4_00012,v3/voices/id0022/German/9Qi5kevt5L4/00012.wav,id0022
v3_voices_id0010_German_MxiOjLkQ-98_00021,v3/voices/id0010/German/MxiOjLkQ-98/00021.wav,id0010
v3_voices_id0030_German_VIHNCmmNH1s_00015,v3/voices/id0030/German/VIHNCmmNH1s/00015.wav,id0030
