ID,img,speaker
v2_faces_id0001_English_bBsvW4XBjm8_0007275,v2/faces/id0001/English/bBsvW4XBjm8/0007275.jpg,id0001
v2_faces_id0001_English_bBsvW4XBjm8_0014350,v2/faces/id0001/English/bBsvW4XBjm8/0014350.jpg,id0001
v2_faces_id0001_English_bBsvW4XBjm8_0007175,v2/faces/id0001/English/bBsvW4XBjm8/0007175.jpg,id0001
v2_faces_id0001_English_bBsvW4XBjm8_0011000,v2/faces/id0001/English/bBsvW4XBjm8/0011000.jpg,id0001
v2_faces_id0001_English_bBsvW4XBjm8_0026525,v2/faces/id0001/English/bBsvW4XBjm8/0026525.jpg,id0001
v2_faces_id0001_English_bBsvW4XBjm8_0025200,v2/faces/id0001/English/bBsvW4XBjm8/0025200.jpg,id0001
v2_faces_id0001_English_bBsvW4XBjm8_0014300,v2/faces/id0001/English/bBsvW4XBjm8/0014300.jpg,id0001
v2_faces_id0001_English_bBsvW4XBjm8_0027125,v2/faces/id0001/English/bBsvW4XBjm8/0027125.jpg,id0001
v2_faces_id0001_English_bBsvW4XBjm8_0020225,v2/faces/id0001/English/bBsvW4XBjm8/0020225.jpg,id0001
v2_faces_id0001_English_bBsvW4XBjm8_0027100,v2/faces/id0001/English/bBsvW4XBjm8/0027100.jpg,id0001
v2_faces_id0001_English_bBsvW4XBjm8_0019475,v2/faces/id0001/English/bBsvW4XBjm8/0019475.jpg,id0001
v2_faces_id0001_English_bBsvW4XBjm8_0018300,v2/faces/id0001/English/bBsvW4XBjm8/0018300.jpg,id0001
v2_faces_id0001_English_okeRmrhKaow_0003550,v2/faces/id0001/English/okeRmrhKaow/0003550.jpg,id0001
v2_faces_id0001_English_okeRmrhKaow_0003400,v2/faces/id0001/English/okeRmrhKaow/0003400.jpg,id0001
v2_faces_id0001_English_okeRmrhKaow_0005225,v2/faces/id0001/English/okeRmrhKaow/0005225.jpg,id0001
v2_faces_id0001_English_okeRmrhKaow_0005200,v2/faces/id0001/English/okeRmrhKaow/0005200.jpg,id0001
v2_faces_id0001_English_okeRmrhKaow_0003325,v2/faces/id0001/English/okeRmrhKaow/0003325.jpg,id0001
v2_faces_id0001_English_okeRmrhKaow_0007000,v2/faces/id0001/English/okeRmrhKaow/0007000.jpg,id0001
v2_faces_id0001_English_UacNTN7Rzqw_0003550,v2/faces/id0001/English/UacNTN7Rzqw/0003550.jpg,id0001
v2_faces_id0001_English_UacNTN7Rzqw_0009475,v2/faces/id0001/English/UacNTN7Rzqw/0009475.jpg,id0001
v2_faces_id0001_English_UacNTN7Rzqw_0003825,v2/faces/id0001/English/UacNTN7Rzqw/0003825.jpg,id0001
v2_faces_id0001_English_UacNTN7Rzqw_0003950,v2/faces/id0001/English/UacNTN7Rzqw/0003950.jpg,id0001
v2_faces_id0001_English_UacNTN7Rzqw_0007225,v2/faces/id0001/English/UacNTN7Rzqw/0007225.jpg,id0001
v2_faces_id0001_English_UacNTN7Rzqw_0003975,v2/faces/id0001/English/UacNTN7Rzqw/0003975.jpg,id0001
v2_faces_id0001_English_UacNTN7Rzqw_0007750,v2/faces/id0001/English/UacNTN7Rzqw/0007750.jpg,id0001
v2_faces_id0001_English_0uUL2WEEWFg_0014125,v2/faces/id0001/English/0uUL2WEEWFg/0014125.jpg,id0001
v2_faces_id0001_English_0uUL2WEEWFg_0012350,v2/faces/id0001/English/0uUL2WEEWFg/0012350.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0019500,v2/faces/id0001/English/_sI8Dnz6AU4/0019500.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0019450,v2/faces/id0001/English/_sI8Dnz6AU4/0019450.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0024225,v2/faces/id0001/English/_sI8Dnz6AU4/0024225.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0020675,v2/faces/id0001/English/_sI8Dnz6AU4/0020675.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0021625,v2/faces/id0001/English/_sI8Dnz6AU4/0021625.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0011650,v2/faces/id0001/English/_sI8Dnz6AU4/0011650.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0023125,v2/faces/id0001/English/_sI8Dnz6AU4/0023125.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0041875,v2/faces/id0001/English/_sI8Dnz6AU4/0041875.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0000800,v2/faces/id0001/English/_sI8Dnz6AU4/0000800.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0032000,v2/faces/id0001/English/_sI8Dnz6AU4/0032000.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0032800,v2/faces/id0001/English/_sI8Dnz6AU4/0032800.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0009625,v2/faces/id0001/English/_sI8Dnz6AU4/0009625.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0032025,v2/faces/id0001/English/_sI8Dnz6AU4/0032025.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0044875,v2/faces/id0001/English/_sI8Dnz6AU4/0044875.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0021775,v2/faces/id0001/English/_sI8Dnz6AU4/0021775.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0033550,v2/faces/id0001/English/_sI8Dnz6AU4/0033550.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0011950,v2/faces/id0001/English/_sI8Dnz6AU4/0011950.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0033950,v2/faces/id0001/English/_sI8Dnz6AU4/0033950.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0027600,v2/faces/id0001/English/_sI8Dnz6AU4/0027600.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0013225,v2/faces/id0001/English/_sI8Dnz6AU4/0013225.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0009600,v2/faces/id0001/English/_sI8Dnz6AU4/0009600.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0012375,v2/faces/id0001/English/_sI8Dnz6AU4/0012375.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0020200,v2/faces/id0001/English/_sI8Dnz6AU4/0020200.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0010275,v2/faces/id0001/English/_sI8Dnz6AU4/0010275.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0020500,v2/faces/id0001/English/_sI8Dnz6AU4/0020500.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0000650,v2/faces/id0001/English/_sI8Dnz6AU4/0000650.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0042325,v2/faces/id0001/English/_sI8Dnz6AU4/0042325.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0032775,v2/faces/id0001/English/_sI8Dnz6AU4/0032775.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0011800,v2/faces/id0001/English/_sI8Dnz6AU4/0011800.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0021150,v2/faces/id0001/English/_sI8Dnz6AU4/0021150.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0033700,v2/faces/id0001/English/_sI8Dnz6AU4/0033700.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0010625,v2/faces/id0001/English/_sI8Dnz6AU4/0010625.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0021300,v2/faces/id0001/English/_sI8Dnz6AU4/0021300.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0009525,v2/faces/id0001/English/_sI8Dnz6AU4/0009525.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0042250,v2/faces/id0001/English/_sI8Dnz6AU4/0042250.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0024750,v2/faces/id0001/English/_sI8Dnz6AU4/0024750.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0012425,v2/faces/id0001/English/_sI8Dnz6AU4/0012425.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0040600,v2/faces/id0001/English/_sI8Dnz6AU4/0040600.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0027575,v2/faces/id0001/English/_sI8Dnz6AU4/0027575.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0024450,v2/faces/id0001/English/_sI8Dnz6AU4/0024450.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0010900,v2/faces/id0001/English/_sI8Dnz6AU4/0010900.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0010225,v2/faces/id0001/English/_sI8Dnz6AU4/0010225.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0019050,v2/faces/id0001/English/_sI8Dnz6AU4/0019050.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0010325,v2/faces/id0001/English/_sI8Dnz6AU4/0010325.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0021825,v2/faces/id0001/English/_sI8Dnz6AU4/0021825.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0034125,v2/faces/id0001/English/_sI8Dnz6AU4/0034125.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0021700,v2/faces/id0001/English/_sI8Dnz6AU4/0021700.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0000625,v2/faces/id0001/English/_sI8Dnz6AU4/0000625.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0024250,v2/faces/id0001/English/_sI8Dnz6AU4/0024250.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0013000,v2/faces/id0001/English/_sI8Dnz6AU4/0013000.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0021000,v2/faces/id0001/English/_sI8Dnz6AU4/0021000.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0000900,v2/faces/id0001/English/_sI8Dnz6AU4/0000900.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0015050,v2/faces/id0001/English/_sI8Dnz6AU4/0015050.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0044775,v2/faces/id0001/English/_sI8Dnz6AU4/0044775.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0039225,v2/faces/id0001/English/_sI8Dnz6AU4/0039225.jpg,id0001
v2_faces_id0001_English__sI8Dnz6AU4_0035700,v2/faces/id0001/English/_sI8Dnz6AU4/0035700.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0017800,v2/faces/id0001/English/2gHRiWTgyi4/0017800.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0013725,v2/faces/id0001/English/2gHRiWTgyi4/0013725.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0003875,v2/faces/id0001/English/2gHRiWTgyi4/0003875.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0013750,v2/faces/id0001/English/2gHRiWTgyi4/0013750.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0029675,v2/faces/id0001/English/2gHRiWTgyi4/0029675.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0004975,v2/faces/id0001/English/2gHRiWTgyi4/0004975.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0005300,v2/faces/id0001/English/2gHRiWTgyi4/0005300.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0039475,v2/faces/id0001/English/2gHRiWTgyi4/0039475.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0026525,v2/faces/id0001/English/2gHRiWTgyi4/0026525.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0043675,v2/faces/id0001/English/2gHRiWTgyi4/0043675.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0004375,v2/faces/id0001/English/2gHRiWTgyi4/0004375.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0040400,v2/faces/id0001/English/2gHRiWTgyi4/0040400.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0028275,v2/faces/id0001/English/2gHRiWTgyi4/0028275.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0040550,v2/faces/id0001/English/2gHRiWTgyi4/0040550.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0006475,v2/faces/id0001/English/2gHRiWTgyi4/0006475.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0006550,v2/faces/id0001/English/2gHRiWTgyi4/0006550.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0036225,v2/faces/id0001/English/2gHRiWTgyi4/0036225.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0026250,v2/faces/id0001/English/2gHRiWTgyi4/0026250.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0029000,v2/faces/id0001/English/2gHRiWTgyi4/0029000.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0010850,v2/faces/id0001/English/2gHRiWTgyi4/0010850.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0015600,v2/faces/id0001/English/2gHRiWTgyi4/0015600.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0028150,v2/faces/id0001/English/2gHRiWTgyi4/0028150.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0033350,v2/faces/id0001/English/2gHRiWTgyi4/0033350.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0023000,v2/faces/id0001/English/2gHRiWTgyi4/0023000.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0012950,v2/faces/id0001/English/2gHRiWTgyi4/0012950.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0028750,v2/faces/id0001/English/2gHRiWTgyi4/0028750.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0040275,v2/faces/id0001/English/2gHRiWTgyi4/0040275.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0039425,v2/faces/id0001/English/2gHRiWTgyi4/0039425.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0037400,v2/faces/id0001/English/2gHRiWTgyi4/0037400.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0012675,v2/faces/id0001/English/2gHRiWTgyi4/0012675.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0038000,v2/faces/id0001/English/2gHRiWTgyi4/0038000.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0018075,v2/faces/id0001/English/2gHRiWTgyi4/0018075.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0022175,v2/faces/id0001/English/2gHRiWTgyi4/0022175.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0036575,v2/faces/id0001/English/2gHRiWTgyi4/0036575.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0035575,v2/faces/id0001/English/2gHRiWTgyi4/0035575.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0020250,v2/faces/id0001/English/2gHRiWTgyi4/0020250.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0024575,v2/faces/id0001/English/2gHRiWTgyi4/0024575.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0027875,v2/faces/id0001/English/2gHRiWTgyi4/0027875.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0025175,v2/faces/id0001/English/2gHRiWTgyi4/0025175.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0006350,v2/faces/id0001/English/2gHRiWTgyi4/0006350.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0013925,v2/faces/id0001/English/2gHRiWTgyi4/0013925.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0013350,v2/faces/id0001/English/2gHRiWTgyi4/0013350.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0004025,v2/faces/id0001/English/2gHRiWTgyi4/0004025.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0018800,v2/faces/id0001/English/2gHRiWTgyi4/0018800.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0001525,v2/faces/id0001/English/2gHRiWTgyi4/0001525.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0031825,v2/faces/id0001/English/2gHRiWTgyi4/0031825.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0029350,v2/faces/id0001/English/2gHRiWTgyi4/0029350.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0013475,v2/faces/id0001/English/2gHRiWTgyi4/0013475.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0013225,v2/faces/id0001/English/2gHRiWTgyi4/0013225.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0001125,v2/faces/id0001/English/2gHRiWTgyi4/0001125.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0004775,v2/faces/id0001/English/2gHRiWTgyi4/0004775.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0037850,v2/faces/id0001/English/2gHRiWTgyi4/0037850.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0033975,v2/faces/id0001/English/2gHRiWTgyi4/0033975.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0003900,v2/faces/id0001/English/2gHRiWTgyi4/0003900.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0013450,v2/faces/id0001/English/2gHRiWTgyi4/0013450.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0004350,v2/faces/id0001/English/2gHRiWTgyi4/0004350.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0002250,v2/faces/id0001/English/2gHRiWTgyi4/0002250.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0050475,v2/faces/id0001/English/2gHRiWTgyi4/0050475.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0018600,v2/faces/id0001/English/2gHRiWTgyi4/0018600.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0027800,v2/faces/id0001/English/2gHRiWTgyi4/0027800.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0013675,v2/faces/id0001/English/2gHRiWTgyi4/0013675.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0017050,v2/faces/id0001/English/2gHRiWTgyi4/0017050.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0036475,v2/faces/id0001/English/2gHRiWTgyi4/0036475.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0013025,v2/faces/id0001/English/2gHRiWTgyi4/0013025.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0008250,v2/faces/id0001/English/2gHRiWTgyi4/0008250.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0039200,v2/faces/id0001/English/2gHRiWTgyi4/0039200.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0029775,v2/faces/id0001/English/2gHRiWTgyi4/0029775.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0029925,v2/faces/id0001/English/2gHRiWTgyi4/0029925.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0026200,v2/faces/id0001/English/2gHRiWTgyi4/0026200.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0013800,v2/faces/id0001/English/2gHRiWTgyi4/0013800.jpg,id0001
v2_faces_id0001_English_2gHRiWTgyi4_0041025,v2/faces/id0001/English/2gHRiWTgyi4/0041025.jpg,id0001
